Date,Product ID,Store ID,Stock Quantity,Reorder Needed
2023-09-17,P028,S024,10,Yes
2023-12-20,P091,S006,31,No
2023-02-13,P023,S017,22,No
2023-12-01,P005,S021,63,No
2023-04-02,P014,S004,100,No
2023-03-29,P031,S015,16,Yes
2023-03-28,P093,S006,47,No
2023-06-15,P017,S015,68,No
2023-06-21,P010,S017,43,No
2023-05-15,P051,S047,132,No
2023-02-06,P093,S001,57,No
2023-03-22,P054,S005,49,No
2023-09-25,P057,S021,64,No
2023-11-13,P097,S018,143,No
2023-01-14,P067,S039,1,Yes
2023-07-04,P072,S026,65,No
2023-06-08,P096,S003,60,No
2023-01-29,P006,S014,8,Yes
2023-11-28,P018,S016,89,No
2023-06-22,P099,S042,94,No
2023-02-28,P016,S041,42,No
2023-05-01,P040,S044,72,No
2023-08-28,P083,S011,91,No
2023-07-24,P068,S037,12,Yes
2023-08-08,P026,S005,44,No
2023-04-06,P001,S050,23,No
2023-06-30,P082,S021,85,No
2023-02-26,P054,S016,76,No
2023-05-13,P017,S033,30,No
2023-11-06,P019,S004,86,No
2023-01-28,P004,S001,99,No
2023-08-27,P023,S025,138,No
2023-02-09,P088,S014,84,No
2023-10-07,P037,S022,120,No
2023-05-18,P032,S017,126,No
2023-01-16,P002,S044,64,No
2023-10-15,P047,S018,59,No
2023-05-22,P011,S046,61,No
2023-06-09,P036,S025,60,No
2023-10-26,P023,S021,14,Yes
2023-02-12,P041,S014,48,No
2023-08-02,P069,S038,71,No
2023-07-28,P058,S046,69,No
2023-11-22,P029,S039,35,No
2023-10-09,P088,S042,127,No
2023-02-28,P057,S020,20,No
2023-08-24,P003,S023,40,No
2023-08-06,P071,S038,142,No
2023-11-16,P078,S019,101,No
2023-05-13,P002,S001,41,No
2023-12-12,P072,S047,49,No
2023-06-28,P022,S034,94,No
2023-01-17,P070,S031,36,No
2023-02-03,P034,S022,40,No
2023-12-16,P089,S030,29,No
2023-06-05,P084,S032,105,No
2023-09-19,P082,S024,149,No
2023-02-15,P003,S012,12,Yes
2023-08-07,P094,S023,68,No
2023-02-28,P010,S018,60,No
2023-06-17,P060,S038,114,No
2023-05-30,P013,S040,62,No
2023-10-07,P098,S019,54,No
2023-07-15,P032,S007,40,No
2023-11-18,P004,S002,53,No
2023-08-30,P025,S019,104,No
2023-10-10,P002,S013,64,No
2023-06-12,P063,S015,66,No
2023-11-15,P040,S038,128,No
2023-08-02,P004,S032,5,Yes
2023-05-11,P048,S014,0,Yes
2023-10-09,P017,S037,117,No
2023-11-23,P072,S015,22,No
2023-01-01,P001,S012,111,No
2023-08-11,P018,S036,48,No
2023-10-29,P028,S007,75,No
2023-10-31,P084,S004,65,No
2023-07-02,P029,S007,98,No
2023-06-25,P013,S013,93,No
2023-03-11,P068,S045,28,No
2023-12-06,P044,S020,144,No
2023-11-02,P083,S004,78,No
2023-08-10,P076,S025,145,No
2023-05-24,P024,S012,128,No
2023-02-18,P097,S006,85,No
2023-07-30,P087,S049,92,No
2023-07-25,P073,S010,108,No
2023-05-08,P073,S001,72,No
2023-03-19,P054,S024,52,No
2023-05-11,P025,S043,22,No
2023-05-05,P091,S032,27,No
2023-02-07,P074,S034,105,No
2023-06-29,P010,S044,93,No
2023-04-24,P059,S046,16,Yes
2023-08-21,P055,S037,81,No
2023-09-06,P068,S044,97,No
2023-10-05,P015,S042,41,No
2023-12-16,P055,S032,96,No
2023-03-29,P039,S018,102,No
2023-04-18,P078,S016,66,No
2023-07-03,P020,S002,103,No
2023-04-02,P086,S011,41,No
2023-03-03,P042,S046,22,No
2023-06-07,P098,S042,68,No
2023-08-18,P085,S014,125,No
2023-03-08,P051,S021,38,No
2023-10-24,P086,S014,68,No
2023-10-11,P085,S014,128,No
2023-10-19,P012,S047,86,No
2023-03-09,P040,S047,90,No
2023-09-14,P070,S019,47,No
2023-09-16,P085,S013,53,No
2023-08-26,P031,S014,14,Yes
2023-07-07,P020,S035,97,No
2023-11-14,P089,S042,59,No
2023-07-15,P074,S004,99,No
2023-01-05,P003,S034,99,No
2023-12-29,P092,S049,4,Yes
2023-05-04,P096,S003,132,No
2023-10-03,P003,S035,14,Yes
2023-09-06,P050,S022,134,No
2023-09-25,P015,S018,17,Yes
2023-07-08,P055,S012,17,Yes
2023-01-26,P006,S016,101,No
2023-02-11,P087,S012,124,No
2023-10-18,P032,S017,149,No
2023-06-11,P004,S018,124,No
2023-07-03,P061,S026,17,Yes
2023-10-15,P038,S032,123,No
2023-04-05,P024,S019,114,No
2023-02-12,P001,S021,144,No
2023-07-01,P017,S026,35,No
2023-12-10,P048,S019,26,No
2023-12-20,P025,S038,123,No
2023-03-07,P068,S047,69,No
2023-02-10,P050,S046,10,Yes
2023-08-27,P076,S045,125,No
2023-02-26,P068,S030,33,No
2023-09-10,P004,S024,102,No
2023-09-23,P026,S029,145,No
2023-01-08,P051,S047,29,No
2023-11-24,P057,S022,95,No
2023-01-14,P047,S002,20,No
2023-05-01,P086,S040,111,No
2023-04-21,P033,S042,141,No
2023-11-07,P043,S007,71,No
2023-09-09,P068,S003,127,No
2023-05-05,P021,S029,16,Yes
2023-08-07,P033,S001,124,No
2023-03-25,P059,S019,119,No
2023-12-12,P050,S045,13,Yes
2023-06-17,P003,S042,70,No
2023-12-29,P079,S027,27,No
2023-08-27,P079,S019,116,No
2023-04-28,P036,S027,37,No
2023-07-27,P002,S045,104,No
2023-02-05,P006,S037,38,No
2023-10-08,P097,S021,30,No
2023-01-24,P022,S042,135,No
2023-06-16,P081,S046,29,No
2023-10-09,P095,S012,16,Yes
2023-04-02,P097,S044,127,No
2023-04-27,P074,S044,18,Yes
2023-03-05,P016,S034,90,No
2023-09-16,P027,S004,111,No
2023-05-23,P004,S043,85,No
2023-03-15,P004,S010,12,Yes
2023-12-11,P043,S026,137,No
2023-05-01,P028,S010,80,No
2023-08-25,P012,S044,47,No
2023-05-11,P053,S012,87,No
2023-04-04,P001,S043,77,No
2023-03-25,P038,S018,84,No
2023-01-03,P048,S040,72,No
2023-10-13,P077,S026,82,No
2023-01-08,P016,S003,121,No
2023-08-23,P086,S001,13,Yes
2023-10-08,P088,S013,130,No
2023-10-04,P074,S017,96,No
2023-02-15,P060,S040,112,No
2023-11-05,P012,S036,11,Yes
2023-10-30,P003,S035,16,Yes
2023-02-09,P069,S018,48,No
2023-10-18,P042,S003,146,No
2023-12-20,P079,S017,114,No
2023-12-18,P071,S040,125,No
2023-07-07,P039,S009,95,No
2023-04-25,P039,S038,129,No
2023-12-08,P099,S012,48,No
2023-05-17,P019,S003,107,No
2023-09-08,P035,S015,149,No
2023-09-23,P098,S019,78,No
2023-04-07,P020,S033,39,No
2023-05-12,P052,S017,117,No
2023-07-30,P063,S030,19,Yes
2023-05-09,P092,S010,115,No
2023-09-10,P013,S002,35,No
2023-03-03,P086,S028,47,No
2023-06-13,P048,S009,94,No
2023-07-31,P010,S044,107,No
2023-07-09,P083,S050,146,No
2023-01-04,P030,S007,67,No
2023-10-07,P023,S037,22,No
2023-01-07,P083,S010,123,No
2023-09-14,P089,S002,86,No
2023-08-22,P017,S037,90,No
2023-02-15,P008,S034,146,No
2023-04-15,P070,S029,49,No
2023-07-12,P072,S025,13,Yes
2023-08-13,P027,S013,80,No
2023-08-10,P069,S048,122,No
2023-09-19,P028,S037,7,Yes
2023-08-03,P027,S021,103,No
2023-01-10,P039,S014,25,No
2023-07-18,P037,S033,54,No
2023-03-07,P030,S014,124,No
2023-09-30,P093,S033,50,No
2023-08-05,P026,S029,130,No
2023-06-16,P082,S040,130,No
2023-08-12,P046,S011,131,No
2023-02-17,P068,S032,34,No
2023-05-20,P097,S036,3,Yes
2023-09-19,P014,S011,25,No
2023-09-18,P054,S011,109,No
2023-09-18,P012,S030,103,No
2023-08-15,P011,S032,131,No
2023-03-04,P069,S024,113,No
2023-07-12,P059,S005,121,No
2023-04-04,P076,S025,74,No
2023-09-10,P081,S038,18,Yes
2023-05-02,P059,S047,34,No
2023-05-17,P023,S003,113,No
2023-05-04,P014,S029,44,No
2023-05-07,P015,S038,126,No
2023-05-20,P037,S043,124,No
2023-06-20,P047,S026,41,No
2023-05-22,P080,S050,22,No
2023-04-16,P060,S025,50,No
2023-09-25,P006,S009,78,No
2023-12-27,P019,S041,10,Yes
2023-01-21,P096,S022,43,No
2023-04-19,P007,S049,76,No
2023-07-27,P018,S016,121,No
2023-01-03,P068,S012,141,No
2023-05-20,P081,S032,18,Yes
2023-10-19,P021,S013,79,No
2023-03-03,P049,S039,45,No
2023-01-28,P009,S033,84,No
2023-11-16,P029,S047,131,No
2023-03-30,P035,S012,87,No
2023-10-31,P047,S044,59,No
2023-10-24,P070,S002,128,No
2023-12-03,P001,S003,77,No
2023-05-20,P083,S011,60,No
2023-06-08,P011,S020,16,Yes
2023-07-25,P072,S043,7,Yes
2023-12-27,P075,S047,88,No
2023-01-23,P006,S018,142,No
2023-01-06,P082,S047,148,No
2023-04-10,P032,S039,130,No
2023-03-05,P020,S030,140,No
2023-11-25,P095,S015,150,No
2023-08-21,P064,S011,100,No
2023-07-22,P031,S028,22,No
2023-02-28,P002,S003,60,No
2023-10-03,P075,S034,77,No
2023-12-30,P016,S020,110,No
2023-03-01,P100,S019,74,No
2023-07-17,P027,S006,58,No
2023-07-25,P087,S021,102,No
2023-06-05,P025,S028,46,No
2023-02-27,P006,S002,10,Yes
2023-10-26,P023,S009,138,No
2023-09-11,P032,S007,84,No
2023-06-22,P036,S007,29,No
2023-10-13,P068,S009,85,No
2023-10-20,P030,S006,102,No
2023-04-04,P016,S029,33,No
2023-06-05,P072,S031,116,No
2023-04-14,P077,S013,53,No
2023-01-05,P077,S022,39,No
2023-04-08,P085,S019,125,No
2023-08-31,P018,S038,52,No
2023-06-09,P098,S020,113,No
2023-07-30,P088,S046,130,No
2023-10-25,P046,S015,146,No
2023-12-06,P081,S010,112,No
2023-11-27,P082,S003,57,No
2023-04-10,P053,S023,116,No
2023-12-13,P090,S042,60,No
2023-11-20,P092,S013,37,No
2023-06-26,P074,S024,63,No
2023-07-02,P053,S032,37,No
2023-03-24,P061,S021,121,No
2023-10-30,P067,S021,42,No
2023-03-19,P077,S020,111,No
2023-02-16,P027,S045,71,No
2023-05-17,P024,S038,21,No
2023-04-10,P012,S047,99,No
2023-12-09,P096,S018,100,No
2023-08-02,P025,S033,111,No
2023-02-14,P036,S048,137,No
2023-11-04,P024,S012,32,No
2023-07-07,P007,S029,120,No
2023-03-17,P048,S030,81,No
2023-05-30,P089,S028,114,No
2023-04-10,P045,S009,82,No
2023-08-14,P015,S045,89,No
2023-05-09,P068,S021,140,No
2023-01-14,P076,S018,51,No
2023-07-29,P031,S017,94,No
2023-11-01,P064,S046,87,No
2023-07-29,P092,S050,106,No
2023-05-24,P094,S044,68,No
2023-06-06,P031,S046,93,No
2023-09-27,P009,S044,35,No
2023-03-21,P012,S039,147,No
2023-03-07,P092,S020,138,No
2023-10-31,P018,S025,23,No
2023-11-06,P098,S031,74,No
2023-01-12,P027,S038,15,Yes
2023-07-30,P082,S009,127,No
2023-08-19,P085,S003,48,No
2023-08-05,P100,S042,18,Yes
2023-05-24,P002,S028,14,Yes
2023-05-02,P068,S040,58,No
2023-02-06,P066,S034,9,Yes
2023-02-01,P100,S048,18,Yes
2023-09-06,P075,S005,77,No
2023-02-22,P079,S035,88,No
2023-04-02,P055,S044,78,No
2023-12-31,P076,S034,137,No
2023-01-12,P052,S047,9,Yes
2023-07-02,P036,S031,98,No
2023-02-27,P035,S024,113,No
2023-08-31,P067,S013,126,No
2023-02-20,P076,S015,17,Yes
2023-05-24,P016,S036,119,No
2023-11-15,P053,S036,33,No
2023-04-30,P009,S013,57,No
2023-03-10,P095,S043,98,No
2023-06-21,P095,S009,5,Yes
2023-11-10,P059,S005,125,No
2023-09-08,P003,S043,1,Yes
2023-02-01,P025,S022,94,No
2023-06-24,P028,S032,8,Yes
2023-10-07,P089,S038,143,No
2023-05-26,P058,S034,104,No
2023-01-24,P020,S030,136,No
2023-01-03,P083,S015,85,No
2023-04-08,P047,S005,55,No
2023-12-20,P031,S039,131,No
2023-05-12,P026,S008,90,No
2023-09-23,P009,S019,148,No
2023-09-30,P053,S034,120,No
2023-11-03,P081,S037,24,No
2023-01-09,P015,S013,66,No
2023-08-10,P054,S020,103,No
2023-01-04,P060,S048,116,No
2023-05-05,P014,S016,143,No
2023-11-08,P058,S028,84,No
2023-06-21,P020,S018,64,No
2023-10-27,P044,S006,34,No
2023-08-27,P020,S011,62,No
2023-06-05,P005,S030,2,Yes
2023-11-02,P073,S004,94,No
2023-12-01,P013,S024,14,Yes
2023-08-13,P077,S041,83,No
2023-09-11,P090,S032,146,No
2023-09-25,P010,S036,39,No
2023-09-20,P046,S023,53,No
2023-01-20,P039,S048,133,No
2023-08-01,P099,S034,31,No
2023-04-19,P059,S036,104,No
2023-07-23,P017,S043,21,No
2023-11-13,P040,S011,116,No
2023-10-14,P019,S002,142,No
2023-08-05,P088,S011,145,No
2023-02-12,P038,S023,114,No
2023-09-18,P075,S022,120,No
2023-02-24,P079,S013,23,No
2023-09-25,P019,S006,134,No
2023-05-14,P079,S045,14,Yes
2023-02-10,P047,S015,95,No
2023-03-10,P066,S047,56,No
2023-09-25,P065,S032,104,No
2023-02-19,P056,S005,99,No
2023-01-01,P025,S031,51,No
2023-08-27,P037,S049,77,No
2023-04-22,P032,S014,99,No
2023-04-01,P067,S007,23,No
2023-08-14,P097,S050,119,No
2023-01-13,P002,S027,16,Yes
2023-01-16,P012,S005,93,No
2023-05-17,P067,S010,72,No
2023-09-23,P040,S001,57,No
2023-11-18,P075,S037,63,No
2023-09-21,P016,S007,65,No
2023-12-17,P021,S010,123,No
2023-12-01,P078,S018,144,No
2023-05-09,P013,S037,128,No
2023-12-26,P085,S012,70,No
2023-05-04,P080,S009,104,No
2023-08-22,P071,S007,147,No
2023-05-12,P029,S045,72,No
2023-08-15,P038,S041,98,No
2023-02-13,P059,S011,114,No
2023-12-29,P010,S046,72,No
2023-07-19,P004,S027,34,No
2023-05-02,P012,S034,138,No
2023-05-01,P062,S008,58,No
2023-12-28,P087,S032,126,No
2023-04-16,P018,S033,97,No
2023-12-26,P031,S021,14,Yes
2023-02-02,P030,S044,49,No
2023-02-05,P051,S017,92,No
2023-08-12,P012,S006,134,No
2023-06-21,P032,S039,80,No
2023-02-15,P046,S021,54,No
2023-09-16,P034,S027,103,No
2023-08-14,P071,S013,145,No
2023-08-06,P082,S045,24,No
2023-01-21,P041,S037,149,No
2023-06-20,P051,S031,145,No
2023-02-15,P006,S025,119,No
2023-05-27,P058,S016,31,No
2023-06-25,P077,S014,24,No
2023-02-23,P065,S014,99,No
2023-12-24,P087,S029,12,Yes
2023-11-04,P009,S009,148,No
2023-07-17,P004,S035,43,No
2023-01-25,P067,S033,102,No
2023-10-17,P074,S022,29,No
2023-09-23,P050,S045,63,No
2023-01-20,P053,S036,38,No
2023-03-29,P039,S027,41,No
2023-09-15,P064,S011,24,No
2023-10-27,P094,S036,22,No
2023-07-02,P032,S021,61,No
2023-04-10,P045,S018,102,No
2023-05-18,P089,S019,19,Yes
2023-05-12,P057,S033,82,No
2023-05-29,P069,S026,15,Yes
2023-12-03,P027,S024,53,No
2023-07-03,P030,S009,11,Yes
2023-01-19,P079,S007,111,No
2023-08-26,P070,S011,130,No
2023-09-12,P044,S046,10,Yes
2023-05-15,P061,S011,114,No
2023-03-01,P063,S023,58,No
2023-01-26,P066,S043,26,No
2023-01-21,P063,S019,13,Yes
2023-07-05,P080,S047,7,Yes
2023-03-22,P047,S046,22,No
2023-07-03,P080,S023,134,No
2023-08-24,P081,S047,92,No
2023-09-16,P028,S012,48,No
2023-01-15,P021,S018,95,No
2023-12-30,P073,S044,81,No
2023-04-24,P027,S008,73,No
2023-06-15,P040,S016,150,No
2023-11-07,P021,S042,0,Yes
2023-12-30,P060,S022,6,Yes
2023-11-26,P034,S011,30,No
2023-03-06,P046,S037,64,No
2023-09-03,P081,S021,111,No
2023-01-09,P076,S021,147,No
2023-11-07,P033,S018,33,No
2023-09-23,P073,S031,40,No
2023-04-05,P049,S025,95,No
2023-10-05,P025,S033,114,No
2023-03-22,P006,S004,83,No
2023-02-24,P097,S029,20,No
2023-03-21,P042,S014,54,No
2023-11-12,P009,S034,29,No
2023-01-29,P059,S020,93,No
2023-02-18,P043,S037,33,No
2023-09-27,P018,S002,67,No
2023-10-30,P038,S011,150,No
2023-06-22,P017,S022,31,No
2023-05-18,P090,S015,142,No
2023-10-16,P006,S004,103,No
2023-07-15,P037,S037,90,No
2023-03-18,P067,S035,12,Yes
2023-10-02,P058,S019,81,No
2023-01-18,P010,S009,139,No
2023-11-05,P067,S038,149,No
2023-10-12,P045,S009,63,No
2023-04-26,P030,S031,48,No
2023-08-30,P071,S048,2,Yes
2023-11-12,P033,S024,60,No
2023-11-27,P067,S013,64,No
2023-10-11,P064,S008,123,No
2023-05-23,P033,S044,101,No
2023-03-20,P052,S022,80,No
2023-01-13,P023,S037,115,No
2023-10-30,P013,S044,57,No
2023-08-11,P084,S027,61,No
2023-08-14,P087,S038,45,No
2023-01-02,P068,S025,8,Yes
2023-09-22,P040,S041,45,No
2023-10-01,P067,S048,96,No
2023-06-18,P043,S029,27,No
2023-02-13,P099,S037,39,No
2023-11-13,P087,S006,35,No
2023-11-09,P075,S030,44,No
2023-01-31,P072,S048,135,No
2023-05-04,P021,S006,124,No
2023-12-17,P050,S044,23,No
2023-02-17,P091,S007,107,No
2023-12-18,P082,S038,46,No
2023-04-18,P081,S030,67,No
2023-03-28,P026,S023,144,No
2023-07-15,P084,S040,107,No
2023-04-15,P062,S011,67,No
2023-06-12,P044,S038,38,No
2023-09-24,P083,S002,97,No
2023-10-07,P029,S044,86,No
2023-02-15,P021,S024,21,No
2023-08-15,P092,S021,116,No
2023-02-03,P071,S021,92,No
2023-05-26,P037,S004,50,No
2023-12-17,P002,S004,30,No
2023-11-04,P096,S031,68,No
2023-07-31,P088,S050,52,No
2023-03-01,P066,S039,139,No
2023-09-24,P071,S034,26,No
2023-12-18,P030,S008,63,No
2023-01-29,P026,S011,29,No
2023-10-22,P023,S033,66,No
2023-08-07,P015,S024,100,No
2023-09-27,P029,S016,44,No
2023-01-23,P040,S037,42,No
2023-12-23,P021,S036,97,No
2023-12-09,P022,S007,38,No
2023-07-07,P058,S022,98,No
2023-03-04,P080,S006,115,No
2023-12-29,P004,S049,113,No
2023-07-08,P092,S048,17,Yes
2023-01-09,P011,S026,135,No
2023-10-02,P079,S023,2,Yes
2023-01-10,P046,S032,55,No
2023-10-13,P024,S032,141,No
2023-09-04,P061,S016,21,No
2023-12-19,P086,S009,114,No
2023-02-13,P060,S044,97,No
2023-12-17,P089,S032,104,No
2023-01-02,P083,S025,117,No
2023-04-20,P012,S034,100,No
2023-03-14,P050,S033,50,No
2023-04-20,P030,S043,88,No
2023-11-11,P052,S016,90,No
2023-07-08,P007,S020,24,No
2023-02-28,P062,S037,13,Yes
2023-10-29,P020,S021,117,No
2023-08-07,P062,S001,66,No
2023-06-27,P088,S011,13,Yes
2023-11-21,P037,S008,138,No
2023-07-08,P073,S042,54,No
2023-05-09,P064,S013,56,No
2023-01-20,P037,S049,135,No
2023-05-03,P093,S022,72,No
2023-03-28,P096,S049,143,No
2023-09-25,P071,S037,17,Yes
2023-06-21,P027,S009,40,No
2023-06-14,P003,S008,147,No
2023-10-30,P030,S014,73,No
2023-03-05,P091,S003,38,No
2023-11-28,P066,S047,110,No
2023-10-26,P099,S037,77,No
2023-06-26,P028,S012,76,No
2023-04-27,P006,S002,115,No
2023-01-19,P035,S003,19,Yes
2023-02-18,P100,S011,138,No
2023-02-06,P012,S050,73,No
2023-09-11,P089,S008,83,No
2023-05-20,P061,S017,150,No
2023-03-06,P011,S009,52,No
2023-07-10,P004,S017,19,Yes
2023-12-07,P032,S016,4,Yes
2023-04-09,P047,S033,129,No
2023-08-17,P067,S009,150,No
2023-08-18,P069,S002,126,No
2023-07-09,P016,S019,124,No
2023-07-06,P029,S015,20,No
2023-05-17,P061,S044,69,No
2023-11-17,P010,S009,115,No
2023-01-05,P022,S044,42,No
2023-07-13,P078,S020,70,No
2023-05-09,P011,S023,70,No
2023-05-01,P001,S033,30,No
2023-11-09,P096,S023,18,Yes
2023-11-01,P022,S036,63,No
2023-02-06,P081,S049,86,No
2023-08-05,P031,S002,83,No
2023-01-19,P022,S026,146,No
2023-04-09,P047,S033,124,No
2023-06-19,P043,S010,150,No
2023-06-11,P031,S014,80,No
2023-10-26,P006,S036,119,No
2023-03-17,P060,S005,27,No
2023-11-25,P002,S006,56,No
2023-04-01,P071,S022,45,No
2023-05-11,P062,S024,77,No
2023-09-14,P018,S046,69,No
2023-07-28,P031,S018,87,No
2023-04-21,P092,S034,52,No
2023-10-05,P085,S001,128,No
2023-09-24,P001,S025,51,No
2023-06-28,P050,S006,25,No
2023-08-13,P072,S036,1,Yes
2023-02-16,P027,S014,6,Yes
2023-03-18,P078,S048,24,No
2023-06-13,P001,S046,83,No
2023-04-07,P073,S038,145,No
2023-08-13,P069,S025,10,Yes
2023-12-08,P054,S025,57,No
2023-04-03,P061,S033,37,No
2023-04-24,P076,S033,83,No
2023-09-03,P081,S028,57,No
2023-03-18,P031,S015,82,No
2023-04-04,P019,S032,57,No
2023-12-17,P086,S020,23,No
2023-08-23,P083,S009,99,No
2023-12-27,P013,S036,25,No
2023-12-11,P064,S034,75,No
2023-02-13,P060,S019,125,No
2023-07-17,P078,S049,140,No
2023-07-13,P040,S028,70,No
2023-10-29,P014,S043,76,No
2023-02-13,P040,S022,108,No
2023-06-10,P027,S013,73,No
2023-08-13,P056,S020,25,No
2023-03-09,P062,S018,5,Yes
2023-11-23,P032,S022,12,Yes
2023-09-21,P060,S014,57,No
2023-06-18,P010,S022,118,No
2023-11-02,P094,S016,16,Yes
2023-07-30,P002,S022,82,No
2023-09-08,P065,S037,47,No
2023-03-26,P045,S037,141,No
2023-08-31,P020,S019,126,No
2023-10-01,P011,S003,106,No
2023-02-13,P010,S044,72,No
2023-12-01,P016,S044,147,No
2023-04-15,P025,S003,69,No
2023-04-04,P037,S025,76,No
2023-04-25,P043,S031,145,No
2023-07-22,P074,S039,130,No
2023-11-04,P093,S045,135,No
2023-09-23,P027,S012,128,No
2023-04-06,P054,S032,38,No
2023-09-10,P083,S026,54,No
2023-05-13,P056,S021,101,No
2023-03-31,P038,S037,31,No
2023-07-20,P077,S042,0,Yes
2023-02-11,P082,S024,113,No
2023-09-10,P006,S004,93,No
2023-11-02,P100,S039,95,No
2023-08-24,P049,S042,3,Yes
2023-02-05,P016,S002,64,No
2023-02-28,P083,S032,56,No
2023-10-25,P034,S019,138,No
2023-08-26,P032,S007,101,No
2023-07-22,P063,S046,70,No
2023-02-18,P050,S004,133,No
2023-11-03,P069,S047,134,No
2023-12-19,P046,S029,106,No
2023-03-28,P068,S048,89,No
2023-05-08,P091,S041,109,No
2023-10-20,P096,S048,70,No
2023-09-20,P021,S038,58,No
2023-04-11,P063,S023,23,No
2023-03-12,P096,S032,28,No
2023-02-17,P004,S044,69,No
2023-12-01,P038,S023,77,No
2023-10-24,P089,S009,88,No
2023-06-13,P030,S044,71,No
2023-11-23,P071,S024,89,No
2023-12-28,P004,S008,134,No
2023-03-07,P022,S001,36,No
2023-08-18,P014,S014,36,No
2023-12-07,P060,S026,144,No
2023-03-12,P070,S011,102,No
2023-03-12,P029,S024,81,No
2023-11-21,P059,S003,24,No
2023-03-24,P076,S033,101,No
2023-08-03,P038,S021,13,Yes
2023-03-07,P042,S017,127,No
2023-09-08,P029,S023,136,No
2023-06-03,P030,S022,114,No
2023-06-28,P004,S032,107,No
2023-09-23,P096,S038,67,No
2023-06-30,P051,S002,32,No
2023-10-11,P080,S046,55,No
2023-02-27,P041,S023,66,No
2023-10-25,P071,S045,129,No
2023-08-20,P041,S014,96,No
2023-05-24,P020,S041,140,No
2023-08-19,P062,S026,71,No
2023-04-29,P055,S044,22,No
2023-05-16,P051,S012,104,No
2023-12-11,P060,S032,32,No
2023-02-12,P001,S028,41,No
2023-08-09,P051,S041,131,No
2023-08-23,P004,S038,116,No
2023-12-15,P047,S022,58,No
2023-10-17,P047,S003,129,No
2023-05-28,P074,S008,59,No
2023-08-09,P051,S025,71,No
2023-02-16,P002,S043,138,No
2023-02-22,P089,S042,137,No
2023-03-26,P038,S025,144,No
2023-12-17,P018,S013,88,No
2023-12-09,P019,S030,100,No
2023-12-08,P059,S028,93,No
2023-07-22,P021,S026,123,No
2023-09-15,P088,S019,48,No
2023-05-23,P084,S044,134,No
2023-05-27,P021,S011,30,No
2023-07-09,P077,S017,79,No
2023-06-06,P038,S013,110,No
2023-01-01,P017,S026,80,No
2023-07-20,P037,S037,142,No
2023-01-06,P067,S033,82,No
2023-10-21,P008,S019,12,Yes
2023-01-17,P097,S018,121,No
2023-10-10,P026,S031,137,No
2023-01-07,P094,S031,38,No
2023-06-14,P010,S049,124,No
2023-06-13,P018,S044,58,No
2023-03-01,P035,S008,40,No
2023-12-07,P018,S046,18,Yes
2023-10-01,P042,S009,60,No
2023-06-18,P041,S037,86,No
2023-10-08,P017,S009,3,Yes
2023-07-07,P090,S045,12,Yes
2023-11-07,P003,S009,72,No
2023-12-09,P081,S009,137,No
2023-04-05,P095,S025,118,No
2023-02-09,P041,S016,18,Yes
2023-10-04,P045,S018,67,No
2023-01-16,P050,S032,124,No
2023-01-20,P040,S014,4,Yes
2023-09-15,P054,S037,54,No
2023-05-10,P071,S011,18,Yes
2023-07-01,P082,S028,29,No
2023-02-19,P063,S014,137,No
2023-11-14,P038,S028,16,Yes
2023-05-14,P082,S043,43,No
2023-07-02,P072,S010,115,No
2023-01-28,P056,S004,28,No
2023-06-15,P087,S022,24,No
2023-11-12,P028,S047,32,No
2023-01-19,P014,S015,134,No
2023-09-07,P073,S037,150,No
2023-01-19,P040,S034,2,Yes
2023-01-03,P076,S002,10,Yes
2023-12-21,P074,S015,102,No
2023-06-19,P025,S042,0,Yes
2023-02-26,P069,S015,56,No
2023-01-31,P091,S008,30,No
2023-06-08,P067,S037,122,No
2023-06-08,P039,S009,74,No
2023-08-23,P003,S047,86,No
2023-07-19,P021,S028,104,No
2023-10-31,P045,S008,133,No
2023-10-15,P052,S021,2,Yes
2023-02-27,P005,S011,107,No
2023-09-01,P031,S049,138,No
2023-11-14,P086,S038,51,No
2023-12-22,P061,S043,53,No
2023-03-30,P063,S015,38,No
2023-12-28,P079,S004,71,No
2023-11-07,P087,S010,144,No
2023-03-20,P002,S023,47,No
2023-10-15,P034,S021,85,No
2023-02-06,P050,S012,18,Yes
2023-03-29,P068,S036,14,Yes
2023-10-28,P043,S002,80,No
2023-09-10,P058,S009,75,No
2023-10-13,P032,S034,130,No
2023-01-04,P029,S002,95,No
2023-12-11,P022,S042,147,No
2023-01-25,P049,S017,129,No
2023-10-07,P095,S017,113,No
2023-05-05,P075,S046,139,No
2023-04-30,P048,S022,100,No
2023-12-08,P034,S033,70,No
2023-01-29,P031,S049,19,Yes
2023-07-07,P048,S039,24,No
2023-05-28,P025,S012,69,No
2023-10-24,P058,S034,91,No
2023-01-11,P009,S005,56,No
2023-10-17,P005,S032,63,No
2023-07-02,P018,S008,95,No
2023-11-10,P011,S016,147,No
2023-12-29,P002,S018,145,No
2023-03-03,P092,S046,24,No
2023-02-14,P032,S004,103,No
2023-06-14,P096,S033,129,No
2023-11-19,P032,S027,122,No
2023-12-22,P078,S048,136,No
2023-10-18,P093,S039,109,No
2023-02-09,P076,S026,132,No
2023-03-09,P063,S029,78,No
2023-10-26,P074,S035,124,No
2023-08-07,P090,S026,68,No
2023-03-31,P017,S019,112,No
2023-09-03,P007,S033,126,No
