Inventory Date,ProductRef,StoreRef,QtyInStock,ReorderFlag
2023-06-02, P024 ,S006,41 units,no
2023-03-20, p032 ,S005,67 units,no
"Oct 22, 2023", P034 ,S011,180 units,no
11/06/2023, p004 ,S003,188 units,no
"Mar 20, 2023", p011 ,S020,155 units,no
"Apr 07, 2023", P083 ,S044,141 units,no
16/05/2023, P053 ,S030,137 units,no
"May 12, 2023", P023 ,S045,104 units,no
02/09/2023, p015 ,S044,125 units,no
"Aug 23, 2023", P040 ,S047,74 units,no
"Apr 07, 2023", P061 ,S014,54 units,no
"Sep 16, 2023", p085 ,S050,14 units,yes
"Dec 20, 2023", P034 ,S011,123 units,no
21/11/2023, P069 ,S045,15 units,yes
"May 26, 2023", P053 ,S048,29 units,yes
30/08/2023, P025 ,S047,57 units,no
"May 16, 2023", p090 ,S033,58 units,no
"Mar 16, 2023", P098 ,S006,170 units,no
05/04/2023, P051 ,S031,82 units,no
"Sep 22, 2023", P071 ,S029,19 units,yes
18/09/2023, p022 ,S033,14 units,yes
"Jan 23, 2023", P063 ,S030,107 units,no
2023-01-01, P023 ,S037,99 units,no
"Jun 17, 2023", P020 ,S039,55 units,no
17/06/2023, P059 ,S018,182 units,no
2023-08-23, p037 ,S005,166 units,no
18/03/2023, P098 ,S036,153 units,no
08/07/2023, p026 ,S014,47 units,no
03/08/2023, p050 ,S019,157 units,no
2023-08-05, P020 ,S017,19 units,yes
28/07/2023, p087 ,S005,193 units,no
"May 27, 2023", P048 ,S005,107 units,no
"Mar 03, 2023", P008 ,S029,4 units,yes
"Nov 30, 2023", P001 ,S031,150 units,no
06/01/2023, P003 ,S020,139 units,no
"Aug 29, 2023", P058 ,S040,123 units,no
"Jun 09, 2023", P072 ,S043,199 units,no
"Jun 15, 2023", p032 ,S038,31 units,no
2023-12-13, P024 ,S026,66 units,no
"Jan 16, 2023", P002 ,S025,79 units,no
"Sep 19, 2023", P023 ,S024,49 units,no
04/06/2023, P051 ,S014,79 units,no
29/10/2023, p090 ,S043,92 units,no
02/08/2023, P100 ,S037,134 units,no
14/03/2023, p038 ,S014,56 units,no
2023-10-10, p017 ,S025,106 units,no
2023-12-31, P086 ,S021,189 units,no
17/03/2023, p050 ,S042,189 units,no
"Jan 14, 2023", p097 ,S048,79 units,no
08/10/2023, p089 ,S034,150 units,no
2023-09-01, P053 ,S039,186 units,no
2023-07-18, p042 ,S009,39 units,no
15/12/2023, p087 ,S049,149 units,no
"Jan 16, 2023", p006 ,S026,19 units,yes
"Jul 29, 2023", p032 ,S019,126 units,no
15/03/2023, P083 ,S033,107 units,no
2023-05-21, P063 ,S032,159 units,no
2023-04-08, P007 ,S050,78 units,no
2023-01-12, P061 ,S004,176 units,no
2023-07-24, p041 ,S002,47 units,no
01/05/2023, P062 ,S034,186 units,no
"Feb 10, 2023", p026 ,S005,98 units,no
13/01/2023, P049 ,S002,152 units,no
13/03/2023, P001 ,S006,87 units,no
2023-09-18, P007 ,S020,22 units,yes
"Nov 29, 2023", P020 ,S041,146 units,no
"Dec 20, 2023", P002 ,S012,85 units,no
"Sep 17, 2023", p077 ,S024,108 units,no
"Mar 27, 2023", p011 ,S045,102 units,no
22/09/2023, P063 ,S029,12 units,yes
"Dec 07, 2023", P071 ,S014,120 units,no
"Jan 25, 2023", p012 ,S023,161 units,no
"Sep 28, 2023", P024 ,S009,133 units,no
"Feb 11, 2023", P061 ,S012,29 units,yes
2023-01-20, p021 ,S035,197 units,no
2023-04-29, P025 ,S038,147 units,no
"Jun 20, 2023", P007 ,S028,93 units,no
2023-08-11, P007 ,S049,97 units,no
29/06/2023, P003 ,S013,84 units,no
2023-07-17, P014 ,S029,90 units,no
"Mar 19, 2023", P025 ,S021,144 units,no
"Jul 10, 2023", p043 ,S020,116 units,no
2023-12-17, p085 ,S003,32 units,no
2023-01-05, p010 ,S046,14 units,yes
"Feb 06, 2023", P058 ,S010,156 units,no
16/07/2023, P002 ,S050,116 units,no
2023-01-09, p087 ,S030,191 units,no
"Feb 03, 2023", p004 ,S049,194 units,no
2023-07-17, P079 ,S031,82 units,no
"Dec 31, 2023", p026 ,S033,186 units,no
"Mar 02, 2023", P009 ,S021,179 units,no
2023-08-02, p021 ,S048,178 units,no
2023-05-16, p038 ,S033,36 units,no
"Jan 22, 2023", p078 ,S024,183 units,no
21/07/2023, P076 ,S029,162 units,no
"Mar 30, 2023", P099 ,S006,137 units,no
14/02/2023, P016 ,S026,68 units,no
2023-05-08, p012 ,S038,185 units,no
"Feb 06, 2023", p010 ,S005,40 units,no
2023-09-21, P049 ,S030,48 units,no
26/04/2023, p026 ,S010,94 units,no
"Oct 12, 2023", P053 ,S038,111 units,no
06/10/2023, p037 ,S012,125 units,no
22/07/2023, p054 ,S037,148 units,no
2023-05-09, P065 ,S050,25 units,yes
"Sep 27, 2023", p091 ,S050,139 units,no
2023-08-23, P096 ,S003,132 units,no
30/05/2023, p021 ,S005,140 units,no
03/05/2023, P059 ,S031,105 units,no
23/07/2023, P084 ,S025,41 units,no
"Dec 15, 2023", P049 ,S020,164 units,no
"May 31, 2023", p044 ,S021,8 units,yes
2023-09-11, P007 ,S034,181 units,no
09/04/2023, p054 ,S023,156 units,no
19/02/2023, P002 ,S030,96 units,no
"Dec 03, 2023", p092 ,S001,184 units,no
"Mar 19, 2023", P098 ,S047,20 units,yes
2023-06-26, P048 ,S035,85 units,no
14/01/2023, P013 ,S030,174 units,no
2023-10-17, p042 ,S045,164 units,no
2023-12-18, P046 ,S045,155 units,no
29/07/2023, p038 ,S004,55 units,no
2023-12-24, P046 ,S019,33 units,no
2023-10-20, P070 ,S005,199 units,no
2023-08-23, p087 ,S003,48 units,no
10/03/2023, p027 ,S021,115 units,no
20/02/2023, P025 ,S046,9 units,yes
25/08/2023, p028 ,S021,145 units,no
2023-05-08, P061 ,S016,125 units,no
2023-11-01, p074 ,S024,156 units,no
"Apr 06, 2023", p082 ,S017,171 units,no
2023-03-31, p057 ,S021,68 units,no
22/05/2023, P096 ,S021,13 units,yes
31/12/2023, P098 ,S031,32 units,no
17/09/2023, P001 ,S013,140 units,no
"Jan 22, 2023", p060 ,S030,76 units,no
"Jul 30, 2023", P046 ,S041,80 units,no
16/08/2023, P064 ,S043,126 units,no
"Jun 19, 2023", P071 ,S050,196 units,no
"Oct 16, 2023", p055 ,S039,65 units,no
"Aug 16, 2023", P058 ,S003,113 units,no
16/06/2023, P069 ,S020,120 units,no
2023-03-08, p054 ,S017,151 units,no
02/06/2023, P067 ,S045,167 units,no
2023-01-15, P008 ,S033,5 units,yes
23/01/2023, P084 ,S011,35 units,no
30/12/2023, p032 ,S011,68 units,no
"May 08, 2023", P058 ,S036,103 units,no
"Mar 22, 2023", P002 ,S020,70 units,no
04/04/2023, P062 ,S018,178 units,no
"Mar 25, 2023", p060 ,S036,78 units,no
"Sep 07, 2023", P008 ,S004,33 units,no
2023-09-01, P068 ,S004,28 units,yes
2023-10-01, P030 ,S034,11 units,yes
2023-11-13, P039 ,S025,131 units,no
"Mar 17, 2023", P048 ,S027,73 units,no
13/09/2023, P048 ,S039,188 units,no
"Feb 13, 2023", P023 ,S017,170 units,no
"Nov 30, 2023", P056 ,S038,8 units,yes
"Jun 14, 2023", p011 ,S005,97 units,no
2023-06-18, p015 ,S008,14 units,yes
04/12/2023, P040 ,S015,85 units,no
05/09/2023, P063 ,S044,93 units,no
"Dec 13, 2023", P053 ,S028,161 units,no
2023-04-08, P023 ,S029,88 units,no
23/07/2023, p031 ,S021,54 units,no
2023-09-11, p012 ,S004,128 units,no
2023-08-28, P001 ,S028,194 units,no
2023-01-12, p095 ,S006,25 units,yes
23/06/2023, p085 ,S006,34 units,no
"May 28, 2023", p089 ,S003,39 units,no
21/05/2023, P009 ,S043,161 units,no
14/10/2023, p093 ,S044,70 units,no
"Sep 24, 2023", P009 ,S024,117 units,no
11/03/2023, p035 ,S004,86 units,no
"Jun 13, 2023", p027 ,S005,88 units,no
2023-11-21, P023 ,S030,158 units,no
2023-08-05, p090 ,S020,62 units,no
28/09/2023, p042 ,S027,173 units,no
2023-09-09, p017 ,S009,65 units,no
2023-05-09, p028 ,S010,143 units,no
2023-04-08, P005 ,S024,145 units,no
20/08/2023, P030 ,S034,165 units,no
"Dec 11, 2023", p010 ,S023,17 units,yes
2023-06-16, P071 ,S039,188 units,no
"Nov 01, 2023", P096 ,S048,182 units,no
2023-08-13, p041 ,S042,133 units,no
"May 28, 2023", p021 ,S032,84 units,no
"May 01, 2023", P094 ,S022,13 units,yes
2023-12-13, P056 ,S012,81 units,no
04/02/2023, P068 ,S043,95 units,no
2023-01-16, p035 ,S037,196 units,no
2023-03-02, p097 ,S049,130 units,no
"Aug 13, 2023", p032 ,S031,14 units,yes
18/03/2023, p021 ,S021,107 units,no
16/11/2023, p078 ,S028,192 units,no
"May 22, 2023", P014 ,S044,165 units,no
2023-04-04, p044 ,S036,59 units,no
"May 28, 2023", P039 ,S023,93 units,no
2023-11-22, p089 ,S046,173 units,no
"Sep 18, 2023", p031 ,S008,128 units,no
29/05/2023, P064 ,S029,80 units,no
2023-09-17, P067 ,S011,161 units,no
08/06/2023, P039 ,S003,65 units,no
2023-06-15, p043 ,S042,192 units,no
"May 15, 2023", P008 ,S029,101 units,no
2023-02-12, p088 ,S025,19 units,yes
18/03/2023, p038 ,S035,103 units,no
19/01/2023, p012 ,S008,153 units,no
27/01/2023, P056 ,S013,57 units,no
"Jun 27, 2023", p073 ,S025,18 units,yes
"Jun 09, 2023", P072 ,S044,151 units,no
17/02/2023, P068 ,S006,130 units,no
2023-12-18, P024 ,S009,102 units,no
29/03/2023, p052 ,S042,55 units,no
"Feb 28, 2023", p032 ,S029,80 units,no
23/03/2023, P067 ,S007,62 units,no
07/02/2023, P040 ,S046,1 units,yes
15/09/2023, P039 ,S003,70 units,no
"May 14, 2023", p093 ,S006,26 units,yes
"Jun 15, 2023", P039 ,S014,35 units,no
"Feb 19, 2023", P040 ,S004,91 units,no
2023-10-08, P096 ,S019,179 units,no
04/08/2023, P070 ,S044,13 units,yes
10/03/2023, P096 ,S034,73 units,no
2023-05-19, P067 ,S046,155 units,no
"Oct 17, 2023", p035 ,S006,2 units,yes
2023-08-24, p041 ,S023,153 units,no
27/04/2023, p022 ,S029,75 units,no
2023-08-25, P083 ,S020,145 units,no
2023-03-23, P025 ,S043,182 units,no
"Jun 05, 2023", P040 ,S032,14 units,yes
03/02/2023, p021 ,S041,196 units,no
11/09/2023, P079 ,S049,119 units,no
31/03/2023, P040 ,S017,47 units,no
2023-01-17, p027 ,S010,70 units,no
02/04/2023, p092 ,S037,15 units,yes
07/03/2023, p022 ,S025,16 units,yes
18/02/2023, p035 ,S042,190 units,no
"May 05, 2023", P005 ,S027,103 units,no
2023-06-03, P068 ,S031,71 units,no
"Jan 19, 2023", P016 ,S025,77 units,no
2023-09-23, p073 ,S037,102 units,no
08/03/2023, p081 ,S047,32 units,no
"Nov 08, 2023", P067 ,S015,32 units,no
19/06/2023, P040 ,S015,112 units,no
2023-11-28, P036 ,S004,172 units,no
2023-04-19, P048 ,S024,48 units,no
"Jun 23, 2023", P051 ,S017,8 units,yes
2023-01-07, P069 ,S032,120 units,no
"Mar 15, 2023", p028 ,S043,4 units,yes
"Oct 05, 2023", P007 ,S048,67 units,no
2023-10-22, p026 ,S011,144 units,no
2023-08-12, P099 ,S024,143 units,no
09/11/2023, P061 ,S049,166 units,no
24/03/2023, p017 ,S034,67 units,no
"Nov 03, 2023", P036 ,S017,71 units,no
28/02/2023, p037 ,S019,56 units,no
2023-11-03, P023 ,S041,24 units,yes
"Jul 31, 2023", P064 ,S046,97 units,no
10/09/2023, p028 ,S037,66 units,no
08/11/2023, P003 ,S008,169 units,no
2023-02-22, p004 ,S031,0 units,yes
06/12/2023, P094 ,S044,193 units,no
24/11/2023, p081 ,S044,162 units,no
19/08/2023, p088 ,S020,124 units,no
2023-12-05, P016 ,S049,10 units,yes
2023-04-08, p026 ,S020,0 units,yes
24/12/2023, p091 ,S043,0 units,yes
04/03/2023, p043 ,S033,12 units,yes
"Mar 14, 2023", P059 ,S017,146 units,no
13/06/2023, P079 ,S015,176 units,no
13/08/2023, P020 ,S032,13 units,yes
"Dec 07, 2023", p080 ,S014,122 units,no
"Dec 28, 2023", P062 ,S035,111 units,no
"Dec 28, 2023", P067 ,S045,166 units,no
"Nov 04, 2023", p012 ,S031,162 units,no
2023-06-08, P058 ,S030,84 units,no
2023-10-06, p089 ,S007,34 units,no
"Jul 24, 2023", P099 ,S034,106 units,no
"Jul 04, 2023", p012 ,S035,12 units,yes
"Mar 29, 2023", P065 ,S035,102 units,no
15/09/2023, P100 ,S016,110 units,no
"Sep 18, 2023", P036 ,S043,26 units,yes
25/03/2023, p052 ,S034,49 units,no
"Nov 14, 2023", P001 ,S011,54 units,no
"Mar 05, 2023", P079 ,S017,10 units,yes
11/07/2023, P030 ,S003,8 units,yes
"Oct 10, 2023", p088 ,S048,35 units,no
24/03/2023, p057 ,S022,42 units,no
2023-02-28, p060 ,S003,93 units,no
07/10/2023, p017 ,S049,38 units,no
2023-03-19, p026 ,S008,173 units,no
29/03/2023, P084 ,S046,56 units,no
"Jun 22, 2023", p031 ,S022,119 units,no
"Jul 11, 2023", P061 ,S005,116 units,no
"Jun 26, 2023", p017 ,S033,12 units,yes
2023-12-17, P003 ,S006,93 units,no
2023-02-11, P063 ,S033,64 units,no
2023-03-09, P099 ,S016,65 units,no
2023-02-25, p089 ,S023,16 units,yes
2023-07-20, p043 ,S012,103 units,no
2023-01-04, p026 ,S024,67 units,no
"Sep 28, 2023", p054 ,S034,11 units,yes
"Jul 27, 2023", p011 ,S045,101 units,no
01/04/2023, p031 ,S039,99 units,no
"Aug 13, 2023", p022 ,S042,44 units,no
"Jun 07, 2023", p044 ,S048,186 units,no
"Jul 19, 2023", P072 ,S003,17 units,yes
2023-06-25, P049 ,S039,24 units,yes
2023-07-11, P053 ,S021,183 units,no
"Jan 11, 2023", P079 ,S007,176 units,no
25/04/2023, P016 ,S024,71 units,no
19/04/2023, P016 ,S049,65 units,no
2023-08-17, p026 ,S038,182 units,no
"Jun 11, 2023", P076 ,S021,78 units,no
2023-12-11, P045 ,S046,68 units,no
"Jul 25, 2023", p095 ,S034,51 units,no
24/12/2023, p017 ,S037,18 units,yes
01/12/2023, p015 ,S035,98 units,no
14/11/2023, P066 ,S030,87 units,no
2023-05-10, P007 ,S037,46 units,no
2023-03-02, P076 ,S044,194 units,no
"Aug 23, 2023", P040 ,S040,0 units,yes
2023-08-01, p022 ,S008,124 units,no
02/05/2023, P083 ,S033,167 units,no
2023-12-10, p073 ,S015,92 units,no
2023-10-11, P046 ,S031,196 units,no
"Oct 09, 2023", P020 ,S025,117 units,no
19/03/2023, p043 ,S007,73 units,no
20/02/2023, P075 ,S043,126 units,no
"Jun 05, 2023", P047 ,S005,158 units,no
"Jan 20, 2023", p089 ,S029,149 units,no
2023-06-24, P084 ,S005,172 units,no
2023-04-24, P024 ,S046,21 units,yes
"Jun 04, 2023", p078 ,S021,120 units,no
"Aug 31, 2023", P094 ,S038,186 units,no
03/05/2023, P063 ,S047,176 units,no
"Jan 17, 2023", P033 ,S026,83 units,no
10/12/2023, P034 ,S015,117 units,no
"Feb 22, 2023", p006 ,S019,147 units,no
10/02/2023, P063 ,S007,163 units,no
2023-07-28, P072 ,S045,20 units,yes
2023-02-03, p010 ,S019,122 units,no
2023-04-03, P068 ,S049,36 units,no
2023-07-02, P099 ,S040,18 units,yes
"Nov 23, 2023", P013 ,S003,153 units,no
"Apr 18, 2023", P056 ,S004,22 units,yes
"Dec 26, 2023", p022 ,S040,45 units,no
2023-10-31, P020 ,S045,98 units,no
"Mar 10, 2023", P013 ,S039,114 units,no
2023-12-30, P034 ,S049,165 units,no
2023-05-26, P065 ,S001,81 units,no
04/10/2023, p028 ,S050,169 units,no
30/08/2023, p037 ,S003,182 units,no
2023-02-26, p089 ,S007,131 units,no
19/03/2023, p077 ,S021,64 units,no
2023-06-09, P079 ,S025,77 units,no
"Sep 20, 2023", p042 ,S009,172 units,no
"Nov 30, 2023", p077 ,S013,115 units,no
2023-09-30, P100 ,S046,103 units,no
"Jun 17, 2023", P005 ,S011,105 units,no
"Mar 12, 2023", P007 ,S028,169 units,no
2023-01-12, P036 ,S043,126 units,no
2023-11-20, p041 ,S033,169 units,no
2023-02-21, p057 ,S024,32 units,no
28/09/2023, p004 ,S040,45 units,no
01/10/2023, p077 ,S008,77 units,no
04/07/2023, p095 ,S016,18 units,yes
07/09/2023, P056 ,S042,100 units,no
2023-07-17, P025 ,S014,146 units,no
27/09/2023, P067 ,S011,121 units,no
2023-12-16, P023 ,S005,5 units,yes
"Sep 25, 2023", p097 ,S025,187 units,no
23/06/2023, P014 ,S021,156 units,no
2023-09-17, P061 ,S024,75 units,no
"Apr 27, 2023", P009 ,S022,97 units,no
2023-11-16, P007 ,S042,103 units,no
27/10/2023, P030 ,S030,61 units,no
"Jan 23, 2023", P079 ,S030,50 units,no
29/01/2023, P066 ,S023,103 units,no
24/11/2023, p054 ,S026,191 units,no
"Nov 09, 2023", p093 ,S042,19 units,yes
"Nov 15, 2023", p010 ,S047,144 units,no
2023-09-12, P067 ,S040,159 units,no
"May 02, 2023", P069 ,S021,104 units,no
"Aug 26, 2023", P058 ,S050,115 units,no
2023-12-23, P023 ,S049,79 units,no
2023-06-27, p021 ,S004,87 units,no
2023-01-04, P029 ,S001,129 units,no
"Aug 18, 2023", P016 ,S021,110 units,no
"Aug 13, 2023", p026 ,S027,93 units,no
01/09/2023, P005 ,S033,162 units,no
"Aug 12, 2023", p078 ,S027,194 units,no
12/02/2023, p042 ,S005,99 units,no
2023-10-25, P064 ,S031,170 units,no
"Sep 22, 2023", p042 ,S003,64 units,no
2023-01-05, P046 ,S014,155 units,no
2023-12-11, P086 ,S025,139 units,no
2023-11-21, P071 ,S030,36 units,no
"Oct 07, 2023", P047 ,S027,116 units,no
21/01/2023, p054 ,S045,137 units,no
"Jun 20, 2023", P029 ,S004,158 units,no
21/09/2023, P075 ,S017,125 units,no
2023-12-28, P075 ,S011,182 units,no
07/08/2023, P065 ,S008,188 units,no
"Sep 18, 2023", p092 ,S029,80 units,no
2023-04-01, P020 ,S048,49 units,no
2023-11-19, P075 ,S044,18 units,yes
2023-06-29, P051 ,S010,67 units,no
2023-07-11, p026 ,S043,144 units,no
2023-02-05, P039 ,S016,47 units,no
18/06/2023, p037 ,S015,57 units,no
"Sep 29, 2023", p057 ,S008,200 units,no
"Feb 04, 2023", P045 ,S022,155 units,no
28/12/2023, p037 ,S008,88 units,no
"Jun 10, 2023", P100 ,S015,50 units,no
2023-06-08, P100 ,S002,157 units,no
"Oct 02, 2023", P036 ,S037,11 units,yes
2023-07-23, p060 ,S004,41 units,no
"Nov 27, 2023", P062 ,S038,164 units,no
2023-03-29, p038 ,S023,64 units,no
14/02/2023, p060 ,S005,92 units,no
2023-09-23, p035 ,S039,77 units,no
"Oct 06, 2023", P045 ,S023,96 units,no
"Jun 17, 2023", p081 ,S037,156 units,no
"Nov 23, 2023", p082 ,S007,14 units,yes
03/06/2023, p031 ,S011,20 units,yes
"Apr 30, 2023", P068 ,S006,50 units,no
2023-12-11, p035 ,S009,37 units,no
2023-05-15, P070 ,S025,61 units,no
15/03/2023, P029 ,S024,69 units,no
"Feb 04, 2023", p031 ,S031,129 units,no
"Jan 19, 2023", p085 ,S010,34 units,no
"Feb 08, 2023", P100 ,S043,160 units,no
"Apr 12, 2023", p022 ,S018,184 units,no
2023-08-21, p044 ,S020,120 units,no
"Nov 20, 2023", p038 ,S008,123 units,no
2023-06-15, P076 ,S022,131 units,no
"Oct 13, 2023", p088 ,S015,102 units,no
30/11/2023, p090 ,S031,155 units,no
2023-05-28, P049 ,S049,44 units,no
"Dec 09, 2023", p091 ,S004,60 units,no
06/04/2023, p006 ,S049,76 units,no
2023-11-29, p041 ,S036,167 units,no
"Jun 09, 2023", P079 ,S032,9 units,yes
31/05/2023, p078 ,S047,3 units,yes
"Dec 14, 2023", P094 ,S008,28 units,yes
20/06/2023, p022 ,S029,162 units,no
23/12/2023, p010 ,S045,140 units,no
"Dec 08, 2023", P056 ,S043,5 units,yes
2023-05-01, p041 ,S010,134 units,no
"Oct 06, 2023", p004 ,S030,128 units,no
"Jun 26, 2023", P007 ,S020,94 units,no
"Sep 06, 2023", p041 ,S021,87 units,no
2023-05-01, P059 ,S028,31 units,no
"Apr 29, 2023", p091 ,S026,89 units,no
"Aug 11, 2023", p088 ,S043,162 units,no
2023-04-29, P025 ,S039,12 units,yes
04/10/2023, P061 ,S010,51 units,no
"Apr 06, 2023", P094 ,S010,18 units,yes
30/11/2023, p077 ,S027,131 units,no
27/03/2023, P002 ,S008,135 units,no
"May 29, 2023", p074 ,S032,95 units,no
23/10/2023, p027 ,S013,19 units,yes
03/05/2023, P072 ,S034,18 units,yes
"Oct 26, 2023", p054 ,S020,143 units,no
2023-08-28, P070 ,S012,57 units,no
"Jan 10, 2023", p028 ,S047,34 units,no
"Jun 22, 2023", P003 ,S043,5 units,yes
27/03/2023, p027 ,S050,167 units,no
08/01/2023, P023 ,S037,18 units,yes
25/05/2023, p026 ,S049,124 units,no
08/01/2023, p004 ,S046,158 units,no
"Sep 16, 2023", P009 ,S045,111 units,no
01/05/2023, P072 ,S009,31 units,no
2023-12-26, P063 ,S035,174 units,no
"Apr 29, 2023", p091 ,S011,45 units,no
"Jan 17, 2023", P048 ,S011,113 units,no
"Nov 06, 2023", p081 ,S029,18 units,yes
2023-06-28, P099 ,S032,53 units,no
"Dec 13, 2023", p077 ,S001,48 units,no
2023-04-21, p073 ,S020,8 units,yes
2023-11-06, P094 ,S011,0 units,yes
"Dec 14, 2023", P048 ,S033,34 units,no
"Sep 11, 2023", P100 ,S014,88 units,no
2023-02-20, p050 ,S014,29 units,yes
2023-01-29, P030 ,S042,119 units,no
"Aug 15, 2023", P098 ,S039,26 units,yes
2023-12-15, P072 ,S032,0 units,yes
"Jun 06, 2023", P072 ,S010,86 units,no
2023-12-15, p060 ,S034,164 units,no
"Jan 03, 2023", P003 ,S009,89 units,no
2023-04-28, p089 ,S008,20 units,yes
"Dec 15, 2023", p055 ,S015,45 units,no
14/07/2023, p074 ,S011,68 units,no
"Mar 10, 2023", P051 ,S034,156 units,no
17/02/2023, P039 ,S045,62 units,no
"Apr 20, 2023", P033 ,S042,149 units,no
2023-10-23, P099 ,S012,31 units,no
"Sep 22, 2023", P046 ,S044,189 units,no
"Nov 01, 2023", P072 ,S027,130 units,no
08/11/2023, P084 ,S004,74 units,no
13/06/2023, p012 ,S040,18 units,yes
2023-09-22, p043 ,S039,165 units,no
"Feb 02, 2023", P034 ,S031,131 units,no
01/12/2023, p018 ,S024,29 units,yes
21/07/2023, P059 ,S021,128 units,no
"Aug 06, 2023", P059 ,S010,87 units,no
"Jul 06, 2023", p087 ,S012,99 units,no
16/03/2023, P079 ,S010,113 units,no
2023-11-02, p073 ,S004,163 units,no
2023-08-21, P040 ,S027,63 units,no
"Nov 14, 2023", p027 ,S013,178 units,no
05/10/2023, P059 ,S045,59 units,no
"Jan 03, 2023", p055 ,S029,3 units,yes
2023-11-13, p092 ,S029,175 units,no
2023-07-05, P030 ,S031,121 units,no
"May 03, 2023", p060 ,S024,64 units,no
09/09/2023, P003 ,S017,190 units,no
2023-03-16, P039 ,S050,25 units,yes
2023-11-08, P051 ,S038,137 units,no
2023-10-26, p060 ,S027,144 units,no
2023-02-10, P079 ,S015,185 units,no
2023-12-23, p085 ,S032,126 units,no
2023-07-12, p032 ,S034,118 units,no
11/07/2023, P030 ,S012,56 units,no
"Sep 03, 2023", p078 ,S031,35 units,no
12/07/2023, P019 ,S032,35 units,no
"Sep 15, 2023", P040 ,S006,47 units,no
2023-02-09, p060 ,S042,63 units,no
2023-08-03, P045 ,S010,38 units,no
14/08/2023, p089 ,S008,26 units,yes
"Jan 20, 2023", p022 ,S017,71 units,no
"Mar 24, 2023", P072 ,S047,14 units,yes
"Sep 08, 2023", p006 ,S047,134 units,no
2023-12-27, P029 ,S048,67 units,no
22/06/2023, P048 ,S042,126 units,no
2023-11-25, P025 ,S049,192 units,no
29/01/2023, p087 ,S010,60 units,no
08/12/2023, p054 ,S014,137 units,no
2023-12-28, P049 ,S017,183 units,no
27/02/2023, p089 ,S033,5 units,yes
2023-11-03, P034 ,S046,45 units,no
2023-06-28, p091 ,S011,36 units,no
2023-04-09, p037 ,S006,184 units,no
"Apr 23, 2023", P036 ,S037,161 units,no
22/01/2023, P001 ,S011,10 units,yes
04/04/2023, P009 ,S041,57 units,no
2023-10-13, p050 ,S034,136 units,no
30/12/2023, p081 ,S015,129 units,no
2023-08-20, p043 ,S037,195 units,no
"Jul 16, 2023", P070 ,S009,115 units,no
26/12/2023, p021 ,S050,14 units,yes
04/03/2023, p044 ,S044,110 units,no
"Feb 02, 2023", p092 ,S041,138 units,no
"Sep 05, 2023", P098 ,S044,14 units,yes
"Jan 02, 2023", p073 ,S034,85 units,no
"Nov 16, 2023", p074 ,S032,95 units,no
10/12/2023, p081 ,S042,104 units,no
28/10/2023, P008 ,S043,151 units,no
2023-07-15, P033 ,S014,198 units,no
28/10/2023, p089 ,S013,136 units,no
2023-06-19, P061 ,S043,156 units,no
2023-02-14, p010 ,S019,87 units,no
2023-06-29, P064 ,S030,4 units,yes
25/08/2023, p092 ,S024,189 units,no
"Oct 23, 2023", P072 ,S021,44 units,no
"Aug 13, 2023", P066 ,S038,59 units,no
"Oct 07, 2023", p078 ,S050,111 units,no
"Jan 03, 2023", P014 ,S034,156 units,no
28/02/2023, p031 ,S044,62 units,no
"Nov 22, 2023", P049 ,S021,196 units,no
2023-05-17, P062 ,S021,161 units,no
"Nov 09, 2023", p032 ,S005,73 units,no
23/06/2023, P098 ,S046,44 units,no
"Jun 28, 2023", P059 ,S028,32 units,no
"Feb 17, 2023", P024 ,S033,39 units,no
"Nov 20, 2023", P033 ,S031,110 units,no
2023-08-31, P099 ,S038,108 units,no
12/09/2023, p077 ,S015,169 units,no
2023-01-10, P075 ,S022,73 units,no
07/11/2023, P020 ,S005,27 units,yes
2023-01-02, P016 ,S033,139 units,no
01/06/2023, P036 ,S025,58 units,no
2023-09-13, p026 ,S047,195 units,no
"Oct 13, 2023", P099 ,S039,13 units,yes
"Feb 04, 2023", P048 ,S043,13 units,yes
22/04/2023, P071 ,S049,27 units,yes
02/03/2023, P068 ,S005,132 units,no
24/03/2023, p015 ,S031,19 units,yes
21/05/2023, p081 ,S026,51 units,no
11/08/2023, P001 ,S040,108 units,no
